GDP_per_Capita,Social_Support,Healthy_Life_Expectancy,Freedom,Generosity,Corruption_Perception,Unemployment_Rate,Education_Index,Population,Urbanization_Rate,Life_Satisfaction,Public_Trust,Mental_Health_Index,Income_Inequality,Public_Health_Expenditure,Climate_Index,Work_Life_Balance,Internet_Access,Crime_Rate,Political_Stability,Employment_Rate
12576.72,0.27,81.6,0.21,-0.18,0.47,8.53,0.77,1312355386,56.31,6.14,0.65,59.41,44.77,4.77,44.37,3.62,40.25,44.79,0.88,96.3
11611.04,0.94,80.11,0.98,-0.1,0.5,6.0,0.68,320862896,69.91,7.68,0.55,64.54,44.5,4.42,93.46,7.24,70.31,11.94,0.3,52.29
25437.83,0.21,79.16,0.5,0.37,0.59,15.88,0.76,560528769,84.59,7.31,0.53,55.71,36.33,8.17,42.87,5.5,75.25,65.6,0.65,68.35
10595.07,0.03,75.82,0.78,0.4,0.45,11.94,0.54,1448515322,75.72,8.44,0.37,86.94,24.02,7.17,92.79,4.92,74.73,43.91,0.74,51.82
59562.8,0.82,54.96,0.66,-0.01,0.1,17.79,0.61,1087967162,58.59,7.82,0.18,53.3,51.64,2.72,88.65,4.25,71.92,44.9,0.91,73.35
11420.21,0.98,55.34,0.38,0.12,0.84,11.13,0.76,573714600,32.77,5.99,0.84,49.36,54.28,8.93,30.51,5.33,72.59,58.6,0.98,73.25
5421.7,0.55,76.69,0.92,-0.13,0.43,17.83,0.99,265401341,79.03,6.2,0.7,46.36,38.78,4.47,65.42,5.32,43.97,61.47,0.45,91.26
30378.35,0.73,75.97,0.7,-0.19,0.32,12.97,0.76,1499302665,38.09,7.47,0.46,65.81,40.5,3.15,89.44,8.46,90.67,11.73,0.15,81.69
8931.43,0.68,84.16,0.23,0.25,0.21,12.05,0.51,723202873,74.39,4.6,0.51,61.47,54.78,8.96,53.08,6.79,89.91,58.37,0.58,58.45
53785.39,0.97,70.94,0.81,0.32,0.18,4.37,0.66,1010433680,72.19,5.29,0.47,41.92,28.6,6.15,80.34,8.01,80.45,37.86,0.1,76.38
20107.13,0.56,78.24,0.21,-0.18,0.94,17.94,0.94,331881729,36.57,4.61,0.82,90.85,22.98,5.37,86.46,6.5,44.29,57.2,0.18,89.76
21034.33,0.97,82.28,0.23,0.44,0.65,13.47,0.75,1025534114,89.02,8.03,0.67,92.42,40.47,2.23,98.06,3.04,91.61,24.19,0.86,56.67
33557.87,0.8,77.91,0.87,0.46,0.56,11.74,0.56,1245551115,70.01,8.69,0.53,67.26,57.09,7.69,37.41,6.77,91.09,54.85,0.11,60.85
52405.1,0.17,80.17,0.1,0.01,0.79,10.87,0.87,968302805,43.2,8.12,0.28,82.95,48.85,7.13,68.97,8.06,62.16,77.78,0.23,52.23
8241.66,0.87,51.45,0.87,-0.0,0.74,11.72,0.8,160605032,34.51,4.31,0.85,51.36,24.42,6.5,83.04,8.05,50.88,32.6,0.9,70.96
33405.83,0.95,67.48,0.72,0.28,0.42,19.32,0.86,532304958,85.93,8.68,0.5,86.56,29.01,4.88,72.67,4.53,71.32,58.31,0.15,62.27
26930.06,0.81,68.58,0.41,0.43,0.05,17.63,0.58,1488480634,79.0,8.97,0.17,70.55,46.54,9.65,68.61,6.54,93.5,45.18,0.33,52.69
9893.48,0.06,63.2,0.23,0.36,0.2,9.83,0.8,787685960,82.35,7.68,0.1,80.57,21.45,2.59,85.89,3.29,62.4,41.85,0.6,80.46
15672.82,0.06,60.21,0.24,-0.04,0.91,14.58,0.74,237643995,79.89,8.5,0.17,86.74,51.9,3.79,37.35,5.89,63.28,33.33,0.01,76.64
18148.37,0.87,75.21,0.56,0.44,0.03,6.08,0.7,1184395493,84.2,4.93,0.41,63.87,55.82,7.93,82.34,4.74,84.67,48.45,0.33,81.09
4512.05,0.61,61.89,0.98,0.09,0.25,18.05,0.54,911943462,38.35,7.8,0.63,44.12,40.94,8.53,33.86,4.44,50.04,23.18,0.87,56.19
36561.06,0.09,82.56,0.93,-0.07,0.82,10.12,0.86,1179081078,51.83,7.45,0.5,53.55,49.51,4.4,55.89,3.9,88.14,76.52,0.51,57.49
55736.2,0.48,59.16,0.65,0.0,0.93,6.99,0.62,214812192,59.03,8.42,0.04,45.85,39.97,4.83,74.39,6.19,50.08,10.75,0.05,95.31
11693.62,0.72,55.48,0.04,-0.18,0.11,8.83,0.84,1219571020,83.68,8.52,0.55,81.05,29.85,3.54,46.87,7.52,75.59,44.62,0.41,61.01
53450.51,0.78,79.33,0.96,0.36,0.17,6.97,0.9,1008052358,49.74,7.86,0.62,67.13,48.56,5.68,59.03,4.43,55.43,12.61,0.21,85.29
40626.93,0.18,79.51,0.25,-0.12,0.11,6.19,0.95,1061318586,54.11,6.74,0.63,97.72,52.59,4.48,56.2,5.77,84.96,18.26,0.3,51.1
33196.48,0.22,58.24,0.87,-0.07,0.15,3.22,0.74,1064150354,74.02,5.46,0.09,63.29,35.86,7.74,61.17,5.12,91.6,10.17,0.99,58.01
39153.69,0.34,76.28,0.51,0.46,0.42,12.91,0.96,725205507,47.63,5.07,0.98,76.53,34.48,4.27,32.65,7.93,45.07,41.59,0.08,69.39
48737.09,0.59,57.32,0.64,0.36,0.45,5.86,0.88,426570141,86.43,6.41,0.64,97.73,35.75,7.92,93.37,5.8,73.23,30.45,0.91,83.34
31031.2,0.35,84.36,0.54,-0.08,0.43,13.21,0.56,541453346,67.06,4.53,0.37,88.07,31.77,7.91,83.41,4.81,92.36,79.58,0.09,69.03
33324.38,0.08,64.51,0.26,0.03,0.9,7.96,0.95,460769861,48.62,7.71,0.38,58.7,23.13,2.31,90.67,6.59,75.35,59.59,0.68,84.0
37067.03,0.89,53.61,0.01,-0.13,0.66,18.06,0.53,166120449,88.56,4.91,0.48,98.29,47.04,6.63,85.93,4.88,91.89,66.74,0.99,84.54
50522.88,0.74,52.14,0.35,0.31,0.13,15.65,0.55,391209697,34.37,7.07,0.17,85.78,40.29,9.86,83.76,6.73,87.48,50.1,0.66,91.99
46833.05,0.19,52.27,0.91,0.33,0.16,16.32,0.77,8093245,31.09,7.11,0.5,68.4,42.48,5.02,47.99,5.58,91.94,77.77,0.78,51.82
37171.27,0.33,75.19,0.88,-0.01,0.71,9.05,0.59,1353883238,38.65,5.07,0.77,50.46,38.59,7.05,60.85,6.33,79.49,65.11,0.72,60.19
35747.68,0.14,54.3,0.85,0.09,0.68,4.7,0.54,963805524,88.5,4.91,0.44,56.55,27.09,8.82,40.31,5.38,67.56,31.35,0.95,66.99
25732.8,0.31,74.63,0.81,-0.15,0.02,12.94,0.93,889143811,51.57,7.0,0.37,63.94,34.64,7.47,95.84,3.13,40.5,30.09,0.43,58.73
40844.09,0.77,75.39,0.94,0.2,0.54,16.42,0.73,949635157,50.95,6.99,0.54,50.85,49.45,8.49,72.15,8.22,88.5,58.88,0.32,76.56
38194.88,0.95,66.51,0.43,0.36,0.91,6.71,0.53,1250125323,45.78,8.03,0.3,48.54,36.58,3.43,79.98,3.98,54.85,48.36,0.5,61.57
47282.05,0.11,70.02,0.9,0.44,0.65,15.12,0.78,509806666,63.76,4.55,0.32,89.1,50.18,4.18,86.12,4.86,77.43,73.99,0.57,77.61
8920.07,0.32,70.84,0.15,-0.12,0.35,9.59,0.53,1329958177,78.74,5.88,0.49,53.0,54.97,4.27,32.91,4.92,69.03,72.1,0.93,53.05
8173.65,0.93,69.1,0.45,-0.18,0.28,5.87,0.83,542938484,69.58,5.3,0.51,78.29,55.35,2.2,94.36,5.0,57.87,46.13,0.85,94.88
55405.75,0.07,67.44,0.38,0.36,0.32,10.48,0.96,1440244288,58.16,5.66,0.06,68.86,46.07,8.38,36.07,7.7,52.92,79.24,0.88,94.0
38030.19,0.53,82.6,0.18,-0.0,0.98,3.79,0.81,1085268271,38.93,8.7,0.32,83.92,23.46,2.19,86.52,8.63,77.41,72.18,0.58,81.33
37158.47,0.49,80.82,0.03,0.0,0.06,5.98,0.85,485728918,74.51,4.06,0.53,86.36,53.3,6.44,61.07,6.38,47.57,30.85,0.53,86.9
46536.78,0.11,54.14,0.76,0.48,0.11,8.88,0.62,1103026584,81.69,6.72,0.12,54.25,50.98,2.94,79.9,7.36,87.32,57.03,0.52,52.1
49194.77,0.78,73.65,0.4,-0.06,0.26,14.75,0.52,1034743783,39.13,5.3,0.83,59.23,56.24,3.14,82.73,6.61,87.27,63.19,0.38,50.14
27531.69,0.17,55.54,0.9,-0.09,0.9,9.82,0.9,541911562,39.69,6.07,0.5,73.81,34.66,7.77,52.71,7.89,54.46,41.23,0.41,68.36
29698.14,0.89,59.7,0.17,0.23,0.31,4.4,0.71,954063380,45.2,7.07,0.72,41.16,27.48,6.22,90.26,6.56,69.22,50.16,0.62,71.47
59926.25,0.98,80.21,0.38,-0.06,0.06,11.46,0.59,246006182,60.9,5.28,0.98,75.57,29.4,8.31,57.28,6.74,55.37,35.55,0.1,83.44
11138.24,0.63,71.54,0.34,-0.13,0.99,3.12,0.74,1310263548,43.81,5.43,0.22,98.42,30.67,2.35,93.72,4.4,57.46,29.48,0.23,50.47
34881.95,0.54,66.68,0.52,-0.16,0.51,7.47,0.69,624258362,53.04,4.94,0.61,85.06,49.38,3.9,67.21,4.49,84.82,33.88,0.21,97.06
57237.47,0.81,76.43,0.45,0.3,0.18,7.38,0.84,310728360,46.39,7.46,0.15,53.63,40.72,7.06,63.76,6.95,93.28,10.32,0.34,56.09
53468.98,0.66,58.44,0.14,0.13,0.97,15.17,0.73,416045183,49.96,8.78,0.67,83.32,41.55,4.61,95.06,8.72,93.16,24.95,0.97,65.01
37334.79,0.64,77.82,0.2,0.12,0.93,13.15,0.84,123842471,67.41,7.94,0.28,40.04,29.85,6.54,98.58,7.95,92.11,69.56,0.64,78.22
7723.76,0.99,83.68,0.06,0.02,0.13,4.83,0.85,1395864652,63.77,7.0,0.8,97.83,44.03,7.04,51.92,7.25,53.08,71.31,0.94,53.81
47196.09,0.38,52.88,0.54,0.33,0.08,2.11,0.51,1000196610,71.22,8.44,0.64,73.59,35.54,3.41,46.4,3.88,74.05,44.08,0.74,56.77
52333.26,0.67,65.05,0.4,0.3,0.41,8.72,0.97,617340820,34.84,5.4,0.59,53.54,40.42,8.9,76.13,7.11,57.08,70.82,0.41,62.64
39241.91,0.84,54.64,0.81,0.3,0.78,19.36,0.83,212352148,36.62,4.17,0.34,50.23,30.78,6.83,63.8,4.45,53.4,32.37,0.13,88.88
43436.84,0.8,58.23,1.0,0.17,0.49,3.15,0.82,1177885379,51.16,7.48,0.69,66.05,50.61,5.69,91.94,6.93,46.66,12.37,0.51,88.9
42003.08,0.53,66.31,0.62,0.03,0.8,2.82,0.73,248391709,51.14,4.24,0.46,54.65,32.88,7.64,56.21,6.47,92.07,20.81,0.71,50.7
3962.57,0.37,84.64,0.21,-0.04,0.26,6.62,0.99,477950307,73.71,7.51,0.58,64.74,41.24,9.02,49.35,8.53,84.47,55.36,0.09,75.36
37612.99,0.92,53.04,0.34,-0.05,0.61,9.05,0.95,1457056932,72.13,7.34,0.71,57.86,36.02,6.82,97.46,3.03,74.13,54.51,0.41,60.55
28179.16,0.93,53.87,0.58,0.1,0.28,6.06,0.66,286940038,62.42,7.27,0.0,57.21,38.7,7.01,49.34,5.19,56.06,41.28,0.3,81.0
50365.93,0.79,84.03,0.77,0.32,0.45,13.21,0.68,59504491,74.14,6.91,0.72,80.43,47.27,7.48,89.99,3.97,63.4,15.79,0.16,59.9
41602.29,0.27,81.92,0.4,0.13,0.55,2.28,0.55,1319453503,69.91,5.61,0.55,75.69,54.68,7.58,71.41,3.35,44.99,77.58,0.84,71.84
14810.5,0.14,83.38,0.98,0.05,0.73,18.08,0.92,895776339,41.66,6.76,0.86,41.81,43.86,9.29,38.13,8.71,53.56,65.2,0.24,68.58
52738.22,0.57,73.88,0.93,0.32,0.25,18.97,0.93,563816938,84.21,5.84,0.26,51.86,56.45,3.99,78.4,3.37,44.72,46.15,0.74,96.35
5892.7,0.9,76.27,0.52,-0.13,0.78,18.6,0.8,1416540106,36.06,6.1,0.62,48.05,24.97,9.85,45.23,3.05,89.93,46.79,0.47,56.81
24519.84,0.31,61.97,0.65,0.04,0.03,7.23,0.8,1332218519,37.81,4.85,0.18,88.5,44.22,2.94,83.73,3.95,87.77,35.59,0.94,66.68
56077.93,0.58,72.82,0.21,0.2,0.87,11.0,0.57,458704438,79.44,4.11,0.43,59.06,22.07,9.48,98.02,4.77,52.63,10.9,0.83,88.82
50720.43,0.15,64.72,0.39,0.07,0.26,13.16,0.91,1423651520,30.95,5.03,0.97,50.99,36.76,4.14,66.35,4.0,46.67,42.15,0.71,58.49
10571.54,0.11,71.63,0.55,0.45,0.78,14.36,0.6,567712271,61.46,5.6,0.93,88.24,46.0,9.16,48.97,5.82,59.46,68.6,0.77,65.95
35824.95,0.25,59.5,0.23,0.44,0.55,9.12,0.51,824422722,59.71,6.56,0.83,78.32,37.36,9.63,86.01,3.04,93.3,11.67,0.48,82.1
15685.0,0.57,76.29,0.94,0.44,0.28,9.43,0.73,1284309451,39.72,4.24,0.39,78.26,38.01,3.85,65.8,8.36,56.93,64.39,0.98,58.15
38462.14,0.75,54.73,0.95,0.16,0.53,2.09,0.64,1274191074,34.54,5.47,0.64,62.39,47.02,6.94,75.0,4.23,60.6,47.0,0.49,63.97
35780.82,0.63,60.27,0.63,0.38,0.01,18.74,0.84,739376760,74.06,8.61,0.3,96.0,26.72,7.05,59.82,8.58,79.25,46.45,0.01,92.76
3157.62,0.81,67.89,0.05,-0.04,0.71,10.43,0.83,267237022,75.29,4.32,0.49,63.33,27.4,2.73,52.56,7.11,49.56,43.07,0.67,87.54
50205.45,0.06,53.08,0.4,-0.15,0.74,4.24,0.86,1075815992,48.79,5.1,0.93,44.06,31.21,7.81,39.26,3.85,77.58,78.08,0.61,84.27
15568.07,0.02,60.75,0.15,0.26,0.89,14.6,0.84,398148271,85.66,8.41,0.08,49.47,46.13,7.71,38.47,7.33,85.31,55.37,0.48,85.05
55465.49,0.53,56.5,0.63,0.1,0.86,18.85,0.58,10342544,56.56,6.13,0.89,93.95,49.44,3.0,68.35,6.39,75.45,67.43,0.24,79.22
40403.75,0.34,79.18,0.58,-0.08,0.03,18.51,0.81,1089238979,73.04,8.39,0.39,80.52,37.98,6.88,68.12,3.2,62.49,50.59,0.24,93.65
57565.85,0.18,61.01,0.45,0.0,0.05,12.12,0.67,1227907892,79.71,7.77,0.51,56.61,26.61,2.16,96.49,8.48,67.24,40.49,0.78,51.07
53050.53,0.28,53.42,0.83,0.24,0.55,13.08,0.9,1297490974,78.36,6.1,0.36,49.55,25.24,6.95,48.57,3.64,84.92,77.55,0.86,70.76
58654.08,0.04,61.46,0.4,0.18,0.37,18.52,0.54,1047110698,54.36,7.43,0.21,83.12,22.3,4.5,99.01,6.54,88.54,19.94,0.72,62.78
25539.08,0.69,68.71,0.58,0.35,0.9,6.79,0.66,695454471,62.96,6.27,0.75,50.39,42.89,6.85,80.59,4.17,81.66,73.45,0.63,94.16
19121.85,0.02,50.85,0.82,0.16,0.54,12.55,0.63,1195612053,85.57,5.22,0.25,79.52,46.77,9.87,64.04,6.6,51.7,73.19,0.99,72.82
20749.87,0.62,56.61,0.06,0.14,0.83,6.45,1.0,1423685103,39.96,7.4,0.04,85.41,48.66,3.24,98.84,6.68,50.56,46.71,0.85,81.58
34875.56,0.6,60.52,0.86,0.05,0.03,9.51,0.75,80895195,64.37,8.91,0.16,61.24,33.92,3.02,42.1,5.89,55.8,37.3,0.46,89.86
34713.27,0.61,62.55,0.44,-0.12,0.04,7.28,1.0,820896826,41.6,5.43,0.52,40.98,22.0,7.43,63.39,3.04,46.63,64.2,0.75,82.28
12482.54,0.6,66.85,0.4,0.05,0.2,17.53,0.93,672893106,60.08,6.0,0.78,41.32,48.46,5.28,35.48,4.69,79.33,16.72,0.73,55.24
48850.28,0.75,57.91,0.52,-0.19,0.8,8.92,0.9,1200572964,80.07,7.48,0.11,42.88,29.03,8.36,34.08,5.59,43.15,29.9,0.12,79.85
54792.52,0.99,74.69,0.84,0.43,0.57,8.74,0.92,1175889841,42.91,5.53,0.11,55.59,28.07,8.1,54.13,6.33,55.93,71.64,0.01,71.18
26150.57,0.99,77.12,0.51,-0.15,0.14,3.09,0.97,508723751,81.9,5.73,0.76,47.86,45.21,4.86,43.2,6.37,90.6,27.45,0.47,87.46
43249.52,0.4,55.01,0.24,0.49,1.0,17.84,1.0,688207797,31.48,6.76,0.29,88.21,38.98,2.87,41.83,7.7,90.97,10.73,0.2,79.14
45748.89,0.14,75.57,0.23,-0.17,0.3,9.92,0.67,1491670658,81.74,6.9,0.01,40.67,41.61,3.07,88.86,7.23,41.78,44.55,0.42,51.91
34596.53,0.92,59.42,0.33,0.37,0.29,7.89,0.64,171959880,57.4,8.66,0.21,95.79,46.42,4.37,49.69,4.93,55.6,67.01,0.12,73.24
12857.47,0.91,58.54,0.79,0.49,0.37,16.84,0.81,1399974159,71.07,7.13,0.45,59.12,39.49,6.04,67.54,6.31,58.82,73.86,0.38,74.34
1206.78,0.61,79.92,0.09,0.3,0.77,12.19,0.65,139746997,39.49,4.8,0.56,93.72,41.86,8.66,77.77,5.73,76.63,39.34,0.98,54.98
51115.91,0.08,84.59,0.95,0.29,0.82,19.57,1.0,602144199,85.99,8.07,0.75,96.15,39.82,4.39,57.12,6.07,87.47,51.69,0.12,79.88
28552.97,0.35,80.57,0.67,0.25,0.69,4.2,0.64,1415910201,54.17,7.76,0.51,64.98,38.84,6.65,76.32,3.81,65.44,10.66,0.69,56.99
25301.95,0.35,80.37,0.84,0.38,0.65,17.4,0.62,744852092,47.65,7.99,0.55,41.05,49.89,6.8,43.28,4.04,87.05,72.73,0.01,87.5
7847.15,0.38,59.08,0.97,0.13,0.8,18.72,0.87,662192640,31.71,7.94,0.28,44.18,41.9,3.66,60.24,7.79,79.78,39.98,0.09,91.23
50451.39,0.33,53.87,0.64,0.41,0.6,8.64,0.76,445255447,62.36,7.89,0.01,74.66,24.64,8.31,81.46,6.75,62.62,57.4,0.88,68.2
13689.22,0.75,75.42,0.21,0.47,0.56,11.22,0.79,549364538,43.56,8.13,0.39,44.46,36.28,6.82,43.06,8.55,86.1,23.04,0.23,67.04
25820.25,0.32,73.88,0.25,0.27,0.17,15.64,0.98,711904352,74.39,8.12,0.16,45.01,49.13,9.34,41.59,8.69,50.26,23.09,0.19,54.43
10508.66,0.34,60.35,0.08,-0.01,0.86,13.42,0.64,277374742,59.43,7.75,0.88,55.82,48.75,6.42,79.75,8.37,64.93,44.69,0.46,81.4
48982.48,0.04,73.03,0.63,0.41,0.91,18.54,0.59,1387174199,71.43,5.35,0.3,89.16,39.63,9.96,64.71,5.61,75.15,58.78,0.37,94.28
5953.15,0.43,51.41,0.11,-0.19,0.86,18.05,0.61,1409016451,65.04,7.92,0.57,95.39,47.3,6.61,67.06,7.71,68.84,76.15,0.07,63.2
26134.05,0.08,80.43,0.07,-0.12,0.84,5.66,0.83,581505935,39.91,7.66,0.01,58.61,42.57,5.06,63.45,5.16,50.54,18.28,0.23,97.65
47412.5,0.46,70.82,0.78,0.29,0.18,10.81,0.66,339046048,52.53,5.77,0.69,70.19,23.57,2.26,59.71,3.29,68.81,55.63,0.19,84.95
17102.38,0.46,81.96,0.96,0.06,0.71,7.91,0.64,947024091,41.3,5.04,0.76,82.89,35.45,9.08,55.85,5.32,59.51,51.58,0.37,57.4
34910.59,0.33,50.58,0.06,0.08,0.42,5.31,0.56,1377707445,77.21,6.27,0.63,56.51,52.74,3.61,63.62,6.68,44.92,19.04,0.08,94.34
2404.56,0.79,68.3,0.7,0.26,0.03,8.48,0.66,537716130,83.78,7.15,0.74,66.16,20.08,8.45,48.77,7.36,81.6,21.41,0.42,84.07
25797.13,0.46,67.3,0.5,-0.07,0.46,10.88,0.59,651057848,78.32,5.03,0.51,95.37,26.54,5.17,41.91,7.22,40.67,19.58,0.59,62.58
31931.22,0.8,72.49,0.74,-0.07,0.56,18.84,0.84,1132627010,37.38,7.3,0.01,75.82,47.67,4.75,91.3,4.55,68.99,49.24,0.45,65.96
45150.81,0.51,82.58,0.59,0.01,0.43,18.67,0.74,872011976,74.83,8.61,0.66,69.83,38.54,6.74,69.87,4.98,94.54,27.44,0.72,91.73
18573.15,0.14,77.47,0.98,0.2,0.4,17.29,0.83,1252462836,67.39,7.73,0.91,92.18,48.01,6.99,67.27,8.44,91.66,55.61,0.26,71.56
26354.98,0.52,53.72,0.91,0.31,0.23,6.79,0.82,246634225,68.25,5.43,0.29,62.06,21.28,4.68,78.88,4.17,76.88,35.72,0.08,67.52
14129.26,0.28,69.53,0.82,0.02,0.78,2.81,0.63,784089402,37.95,6.53,0.57,52.09,42.11,6.21,66.66,8.84,84.35,73.86,0.54,55.18
18569.44,0.91,50.1,0.37,-0.18,0.61,15.62,0.66,601600379,45.52,8.35,0.68,96.72,41.22,6.71,61.95,7.66,53.57,64.46,0.6,77.31
28106.89,0.92,62.64,0.21,0.2,0.32,4.68,0.8,526561018,67.73,4.53,0.97,52.59,33.15,4.6,53.02,4.66,92.86,17.88,0.48,75.65
5582.29,0.53,50.68,0.42,0.0,0.5,18.39,0.69,434979143,54.8,7.77,0.07,88.92,24.45,6.18,94.98,8.47,60.17,48.78,0.06,90.52
45919.63,0.96,64.28,0.54,-0.14,1.0,2.19,0.94,1416035612,46.5,6.12,0.07,77.67,57.1,7.69,97.4,7.82,74.29,59.32,0.12,71.35
2816.41,0.08,69.02,0.46,0.38,0.73,17.55,0.98,109621673,30.72,8.35,0.73,88.81,31.81,5.56,63.47,4.95,58.14,71.63,0.26,74.79
37533.27,0.68,52.74,0.59,-0.17,0.25,19.63,0.65,1039703659,81.05,5.99,0.28,69.37,46.3,4.19,52.41,7.61,59.18,13.78,0.57,91.57
43249.42,0.8,54.54,0.77,0.32,0.75,17.19,0.83,580404266,74.72,5.23,0.84,97.5,49.55,4.53,44.61,7.94,71.85,72.76,0.37,73.79
21114.07,0.94,63.49,0.78,0.03,0.05,6.85,0.79,67425574,78.23,8.52,0.19,87.94,43.23,6.34,71.33,4.01,67.02,72.76,0.04,57.21
28407.77,0.9,69.07,0.05,-0.08,0.16,9.65,0.7,1427272117,66.67,4.67,0.29,70.52,43.13,4.78,42.86,7.42,56.06,57.41,0.88,85.72
34037.88,0.84,57.66,0.88,-0.17,0.7,11.47,0.83,344362460,88.98,4.57,0.71,66.9,30.8,7.8,74.11,7.49,79.28,26.3,0.14,70.04
51619.49,0.03,61.36,0.46,0.2,0.66,15.69,0.73,1346023831,86.67,8.26,0.52,95.53,55.9,4.69,84.77,4.11,50.69,13.03,0.1,65.56
46109.26,0.59,83.83,0.43,0.2,0.61,18.75,0.68,482490160,70.03,6.29,0.29,81.5,28.6,9.5,83.06,6.33,70.32,46.5,0.75,91.29
28685.45,0.3,79.06,0.87,0.09,0.62,4.03,0.96,1166075638,62.77,5.15,0.75,85.51,53.66,9.33,95.4,5.13,59.84,74.37,0.42,74.96
42200.49,0.87,77.46,0.4,0.27,0.67,5.9,0.75,752626407,48.73,8.33,0.63,60.82,52.13,9.2,96.91,5.71,79.88,10.47,0.62,70.62
46040.05,0.92,68.28,0.43,0.42,0.09,9.38,0.9,287336355,37.7,4.58,0.43,78.35,33.52,7.81,57.36,3.87,89.05,33.36,0.5,91.27
54995.4,0.96,83.67,0.22,-0.1,0.22,16.34,0.76,366898477,46.2,6.05,0.32,65.73,31.93,2.65,54.35,7.6,50.65,20.28,0.69,51.26
7184.54,0.5,53.89,0.02,0.41,0.74,7.92,0.72,474024728,39.6,7.04,0.32,87.29,59.76,6.3,38.92,7.52,45.78,21.87,0.73,87.57
49522.92,0.82,57.83,0.9,0.37,0.8,10.57,0.7,456203841,88.17,4.06,0.98,64.82,44.74,8.17,45.61,7.97,74.46,55.5,0.02,94.61
21796.05,0.59,80.84,0.02,0.34,0.72,14.02,0.65,1488088853,84.42,6.78,0.98,54.05,52.33,8.34,59.26,4.43,61.19,10.07,0.91,67.78
46792.22,0.1,78.85,0.39,0.12,0.61,12.43,0.63,749562795,57.95,7.14,0.43,83.44,35.9,8.1,40.14,8.41,40.14,57.44,0.73,71.04
43432.6,0.08,79.65,0.94,-0.16,0.7,6.67,0.52,875663624,70.62,5.05,0.06,98.36,23.09,3.03,34.1,7.05,44.01,73.66,0.07,88.96
19769.82,0.6,84.63,0.63,0.04,0.08,4.29,0.51,920311666,84.69,5.24,0.26,62.84,32.18,3.09,34.81,8.19,40.18,47.55,0.17,89.52
37782.48,0.26,68.5,0.95,0.03,0.97,16.62,0.54,1002369601,84.47,4.88,0.93,88.6,58.07,2.4,82.35,4.3,49.47,24.76,0.21,71.44
39371.57,0.62,70.04,0.51,-0.03,0.65,15.02,0.98,148234359,60.85,5.13,0.78,57.71,44.29,6.02,81.73,5.91,62.2,38.9,0.96,78.33
32704.11,0.73,55.57,0.76,0.03,0.42,15.95,0.67,828046592,79.97,6.07,0.83,74.45,21.14,6.66,81.28,3.22,52.4,20.31,0.81,66.9
29039.55,0.34,58.74,0.1,0.35,0.41,17.75,0.84,806496125,60.64,4.33,0.27,41.23,49.59,7.13,67.11,4.79,89.2,14.41,0.56,56.42
2138.96,0.89,65.33,0.91,-0.13,0.84,5.14,0.75,1485611082,33.1,5.25,0.17,40.75,20.22,6.58,31.79,3.77,87.18,29.24,0.79,87.74
8681.17,0.3,61.0,0.22,-0.12,0.97,15.2,0.71,2305139,59.41,7.24,0.53,65.04,29.35,4.33,37.83,8.19,40.24,26.26,0.61,70.55
35308.99,1.0,62.67,0.98,0.23,0.07,18.57,0.8,915415297,82.95,5.61,0.51,91.45,47.1,3.7,59.13,7.43,56.3,42.84,0.42,63.89
27726.89,0.89,69.19,0.67,0.17,0.08,17.42,0.8,936136534,54.32,7.46,0.4,90.27,31.62,6.38,87.87,5.51,86.35,25.1,0.48,82.54
28895.46,0.66,76.32,0.53,0.5,0.9,3.81,0.92,666449341,51.57,6.13,0.87,88.84,40.92,3.48,48.88,3.11,51.18,11.14,0.85,73.98
5288.35,0.35,66.56,0.23,0.13,0.33,9.34,0.74,835618497,73.12,6.82,0.62,49.26,55.27,7.66,77.76,5.3,76.23,33.09,0.46,78.88
37596.45,0.49,75.11,0.35,0.25,0.54,12.25,0.66,751932943,34.03,4.84,0.72,74.18,29.8,8.13,66.76,4.1,86.66,35.83,0.68,80.09
50233.95,0.94,75.88,0.17,0.07,1.0,6.26,0.82,1367151777,86.47,6.41,0.36,90.55,23.31,4.17,70.55,6.21,92.79,65.2,0.67,64.78
19566.65,0.03,66.46,0.27,0.47,0.68,17.08,0.83,404793548,49.79,7.11,0.05,55.88,41.65,5.77,90.65,6.31,89.08,45.24,0.07,89.3
31083.66,0.17,58.14,0.22,0.07,0.79,15.24,0.73,31528839,47.64,7.31,0.56,91.55,51.13,5.67,51.26,6.06,55.54,13.68,0.71,56.25
37372.28,0.88,72.11,0.77,-0.09,0.64,2.21,0.53,612627063,38.61,6.02,0.56,81.87,22.56,4.88,40.64,4.53,81.25,47.03,0.85,83.37
2134.67,0.95,54.68,0.84,-0.08,0.11,8.22,0.68,437268137,49.2,7.99,0.86,59.01,56.09,6.32,52.4,3.07,56.29,62.77,0.19,74.95
28159.29,0.1,62.1,0.38,-0.18,0.87,8.43,0.52,156942269,48.46,5.79,0.42,63.73,44.77,8.86,58.85,7.41,66.61,13.52,0.78,55.43
7584.59,0.46,52.23,0.79,0.17,0.16,19.26,0.76,1419715774,43.4,8.93,0.51,46.08,40.52,4.9,81.64,6.93,53.71,36.78,0.08,68.47
37898.46,0.24,50.68,0.37,0.05,0.45,12.0,0.69,1203564843,46.07,5.92,0.8,54.31,58.49,5.49,65.75,4.23,81.98,62.4,0.12,74.04
